2021,2,OURO PRETO,ESCOLA DE DIREITO TURISMO E MUSEOLOGIA,MUSEOLOGIA-MUL,BACHARELADO,PRESENCIAL,CANCELAMENTO,13,
2021,2,OURO PRETO,INSTITUTO DE FILOSOFIA ARTES E CULTURA,MUSICA-MUS,LICENCIATURA,PRESENCIAL,CANCELAMENTO,2,
2021,2,OURO PRETO,ESCOLA DE NUTRICAO,NUTRICAO-NUT,BACHARELADO,PRESENCIAL,CANCELAMENTO,14,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,PEDAGOGIA-PED,LICENCIATURA,PRESENCIAL,CANCELAMENTO,17,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,QUIMICA INDUSTRIAL-QUI,BACHARELADO,PRESENCIAL,CANCELAMENTO,3,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,QUIMICA-QLI,LICENCIATURA,PRESENCIAL,CANCELAMENTO,13,
2021,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,SERVICO SOCIAL-SER,BACHARELADO,PRESENCIAL,CANCELAMENTO,12,
2021,2,JOÃO MONLEVADE,INSTITUTO DE CIENCIAS EXATAS E APLICADAS,SISTEMAS DE INFORMACAO-SJM,BACHARELADO,PRESENCIAL,CANCELAMENTO,10,
2021,2,OURO PRETO,ESCOLA DE DIREITO TURISMO E MUSEOLOGIA,TURISMO-TUR,BACHARELADO,PRESENCIAL,CANCELAMENTO,11,
2021,2,OURO PRETO,CENTRO DE EDUCACAO ABERTA E A DISTANCIA,GEOGRAFIA-D07,LICENCIATURA,DISTANCIA,OBITO,1,
2021,2,OURO PRETO,CENTRO DE EDUCACAO ABERTA E A DISTANCIA,PEDAGOGIA-D04,LICENCIATURA,DISTANCIA,OBITO,1,
2021,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,JORNALISMO-JOR,BACHARELADO,PRESENCIAL,OBITO,1,
2021,2,OURO PRETO,INSTITUTO DE FILOSOFIA ARTES E CULTURA,ARTES CENICAS-ACB,BACHARELADO,PRESENCIAL,REOPÇÃO,4,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,CIENCIA DA COMPUTACAO-COM,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,OURO PRETO,ESCOLA DE NUTRICAO,CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI,BACHARELADO,PRESENCIAL,REOPÇÃO,11,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,CIENCIAS BIOLOGICAS-CBL,LICENCIATURA,PRESENCIAL,REOPÇÃO,3,
2021,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,CIENCIAS ECONOMICAS-ECO,BACHARELADO,PRESENCIAL,REOPÇÃO,3,
2021,2,OURO PRETO,ESCOLA DE EDUCACAO FISICA,EDUCACAO FISICA-EFL,LICENCIATURA,PRESENCIAL,REOPÇÃO,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA AMBIENTAL-AMB,BACHARELADO,PRESENCIAL,REOPÇÃO,2,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA CIVIL-CIV,BACHARELADO,PRESENCIAL,REOPÇÃO,4,
2021,2,JOÃO MONLEVADE,INSTITUTO DE CIENCIAS EXATAS E APLICADAS,ENGENHARIA DE COMPUTACAO-CJM,BACHARELADO,PRESENCIAL,REOPÇÃO,17,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA DE MINAS-MIN,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,JOÃO MONLEVADE,INSTITUTO DE CIENCIAS EXATAS E APLICADAS,ENGENHARIA DE PRODUCAO-PJM,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA DE PRODUCAO-PRO,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,JOÃO MONLEVADE,INSTITUTO DE CIENCIAS EXATAS E APLICADAS,ENGENHARIA ELETRICA-EJM,BACHARELADO,PRESENCIAL,REOPÇÃO,5,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA MECANICA-MEC,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA METALURGICA-MET,BACHARELADO,PRESENCIAL,REOPÇÃO,16,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA URBANA-URB,BACHARELADO,PRESENCIAL,REOPÇÃO,7,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,ESTATISTICA-EST,BACHARELADO,PRESENCIAL,REOPÇÃO,2,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,FISICA-FSB,BACHARELADO,PRESENCIAL,REOPÇÃO,3,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,HISTORIA-HIB,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,HISTORIA-HIL,LICENCIATURA,PRESENCIAL,REOPÇÃO,1,
2021,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,JORNALISMO-JOR,BACHARELADO,PRESENCIAL,REOPÇÃO,2,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,LETRAS INGLES-LTI,LICENCIATURA,PRESENCIAL,REOPÇÃO,1,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,LETRAS-LTL,LICENCIATURA,PRESENCIAL,REOPÇÃO,2,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,LETRAS PORTUGUES-LTP,LICENCIATURA,PRESENCIAL,REOPÇÃO,5,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,MATEMATICA-MTL,LICENCIATURA,PRESENCIAL,REOPÇÃO,2,
2021,2,OURO PRETO,ESCOLA DE DIREITO TURISMO E MUSEOLOGIA,MUSEOLOGIA-MUL,BACHARELADO,PRESENCIAL,REOPÇÃO,4,
2021,2,MARIANA,INSTITUTO DE CIENCIAS HUMANAS E SOCIAIS,PEDAGOGIA-PED,LICENCIATURA,PRESENCIAL,REOPÇÃO,1,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,QUIMICA-QLI,LICENCIATURA,PRESENCIAL,REOPÇÃO,5,
2021,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,SERVICO SOCIAL-SER,BACHARELADO,PRESENCIAL,REOPÇÃO,2,
2021,2,JOÃO MONLEVADE,INSTITUTO DE CIENCIAS EXATAS E APLICADAS,SISTEMAS DE INFORMACAO-SJM,BACHARELADO,PRESENCIAL,REOPÇÃO,1,
2021,2,OURO PRETO,ESCOLA DE DIREITO TURISMO E MUSEOLOGIA,TURISMO-TUR,BACHARELADO,PRESENCIAL,REOPÇÃO,3,
2021,2,OURO PRETO,ESCOLA DE NUTRICAO,CIENCIA E TECNOLOGIA DE ALIMENTOS-ALI,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,MARIANA,INSTITUTO DE CIENCIAS SOCIAIS APLICADAS,CIENCIAS ECONOMICAS-ECO,BACHARELADO,PRESENCIAL,TRANSFERENCIA,2,
2021,2,OURO PRETO,ESCOLA DE EDUCACAO FISICA,EDUCACAO FISICA-EFB,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA AMBIENTAL-AMB,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA CIVIL-CIV,BACHARELADO,PRESENCIAL,TRANSFERENCIA,4,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA DE CONTROLE E AUTOMACAO-AUT,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA DE MINAS-MIN,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA DE PRODUCAO-PRO,BACHARELADO,PRESENCIAL,TRANSFERENCIA,2,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA GEOLOGICA-GEO,BACHARELADO,PRESENCIAL,TRANSFERENCIA,3,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA MECANICA-MEC,BACHARELADO,PRESENCIAL,TRANSFERENCIA,3,
2021,2,OURO PRETO,ESCOLA DE MINAS,ENGENHARIA METALURGICA-MET,BACHARELADO,PRESENCIAL,TRANSFERENCIA,3,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,ESTATISTICA-EST,BACHARELADO,PRESENCIAL,TRANSFERENCIA,3,
2021,2,OURO PRETO,ESCOLA DE FARMACIA,FARMACIA-FAR,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,FISICA-FSB,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,ESCOLA DE NUTRICAO,NUTRICAO-NUT,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
2021,2,OURO PRETO,INSTITUTO DE CIENCIAS EXATAS E BIOLOGICAS,QUIMICA INDUSTRIAL-QUI,BACHARELADO,PRESENCIAL,TRANSFERENCIA,1,
